Applicant_Gender,Manager_Joining_Designation,Manager_Current_Designation,Manager_Grade,Manager_Status,Manager_Gender,Manager_Num_Application,Manager_Num_Coded,Manager_Business,Manager_Num_Products,Business_Sourced,zipcode_grp_x,zipcode_grp_y,Manager_Joining_Quarter,Application_Receipt_Quarter,Manager_Joining_Year,Application_Receipt_Year,Applicant_Marital_Status_M,Applicant_Marital_Status_S,Applicant_Marital_Status_W,Applicant_Occupation_Others,Applicant_Occupation_Salaried,Applicant_Occupation_Self Employed,Applicant_Occupation_Student,Applicant_Qualification_Associate/Fellow of Acturial Society of India,Applicant_Qualification_Associate/Fellow of Institute of Company Secretories of India,Applicant_Qualification_Associate/Fellow of Insurance Institute of India,Applicant_Qualification_Certified Associateship of Indian Institute of Bankers,Applicant_Qualification_Class X,Applicant_Qualification_Class XII,Applicant_Qualification_Graduate,Applicant_Qualification_Masters of Business Administration,Applicant_Qualification_Others,Applicant_Qualification_Professional Qualification in Marketing
0,1,2,3.0,0,0,1.0,0.0,379844.0,29.0,0,0,0,3,2,2003,2007,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
0,1,4,5.0,0,0,2.0,1.0,349935.0,21.0,0,0,9,1,2,2004,2007,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
0,1,1,2.0,0,0,3.0,0.0,96660.0,9.0,0,0,0,4,2,2006,2007,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
0,1,1,2.0,0,0,0.0,0.0,252657.0,18.0,0,0,0,1,2,2006,2007,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
0,1,4,5.0,0,0,2.0,1.0,349935.0,21.0,0,0,0,1,2,2004,2007,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
0,1,4,5.0,0,0,2.0,1.0,349935.0,21.0,0,0,0,1,2,2004,2007,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
0,1,2,3.0,0,0,3.0,1.0,150032.0,10.0,0,0,0,2,2,2006,2007,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
1,2,4,6.0,0,0,1.0,0.0,271287.0,25.0,0,0,0,1,2,2003,2007,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
0,1,2,3.0,0,0,3.0,0.0,114390.0,7.0,0,0,0,2,2,2006,2007,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
0,1,2,3.0,0,0,4.0,4.0,153346.0,13.0,0,0,0,3,2,2006,2007,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0,1,2,3.0,0,0,1.0,0.0,102178.0,5.0,0,0,0,3,2,2007,2007,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1,2,3,4.0,0,1,0.0,0.0,360324.0,11.0,0,0,0,2,2,2004,2007,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0,1,2,3.0,0,0,1.0,0.0,102178.0,5.0,0,0,0,3,2,2007,2007,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
0,1,2,3.0,0,0,1.0,0.0,102178.0,5.0,0,0,0,3,2,2007,2007,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0,2,2,3.0,0,0,1.0,1.0,79670.0,6.0,0,0,0,4,2,2006,2007,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
0,1,2,3.0,0,0,1.0,0.0,102178.0,5.0,0,0,0,3,2,2007,2007,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
0,1,1,2.0,0,1,1.0,0.0,114248.0,5.0,0,0,0,1,2,2006,2007,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0,1,1,2.0,0,0,0.0,0.0,95403.0,6.0,0,0,0,3,2,2003,2007,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
0,1,4,5.0,0,0,0.0,0.0,527500.0,36.0,0,0,0,3,2,2003,2007,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
0,1,1,2.0,0,0,1.0,1.0,118379.0,6.0,0,0,0,1,2,2006,2007,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0,1,1,2.0,0,0,0.0,0.0,190826.0,7.0,0,0,0,2,2,2006,2007,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
0,1,2,3.0,0,0,1.0,0.0,102178.0,5.0,0,0,0,3,2,2007,2007,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
0,2,2,3.0,0,0,0.0,0.0,250077.0,10.0,0,0,0,1,2,2006,2007,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
0,1,1,2.0,0,0,1.0,0.0,120764.0,7.0,0,0,0,1,2,2006,2007,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
0,1,4,5.0,0,0,0.0,1.0,1793307.0,20.0,0,0,0,2,2,2005,2007,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
1,2,2,3.0,0,0,2.0,1.0,159874.0,11.0,1,0,9,3,2,2006,2007,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0,1,1,2.0,0,0,1.0,2.0,249156.0,17.0,0,0,0,3,2,2006,2007,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
0,1,1,2.0,0,0,1.0,2.0,249156.0,17.0,0,0,0,3,2,2006,2007,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1,2,4,5.0,0,1,3.0,3.0,367617.0,24.0,1,9,9,2,2,2001,2007,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1,2,2,3.0,0,1,1.0,0.0,199430.0,14.0,1,0,0,4,2,2002,2007,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
0,1,1,2.0,0,0,2.0,2.0,147579.0,12.0,0,0,0,4,2,2006,2007,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0,1,2,3.0,0,0,0.0,0.0,218199.0,15.0,1,0,0,2,2,2006,2007,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
0,1,1,2.0,0,0,0.0,0.0,252657.0,18.0,1,0,0,1,2,2006,2007,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
0,2,3,4.0,0,0,1.0,0.0,117718.0,9.0,0,0,0,4,2,2001,2007,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
0,1,1,2.0,0,0,3.0,0.0,122902.0,8.0,1,0,9,4,2,2005,2007,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0,1,3,4.0,0,0,1.0,0.0,213603.0,12.0,1,0,0,2,2,2004,2007,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0,1,1,2.0,0,0,3.0,1.0,187264.0,8.0,0,0,0,2,2,2006,2007,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0,1,1,2.0,0,0,1.0,0.0,183919.0,9.0,0,0,0,3,2,2006,2007,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0,1,1,2.0,0,0,5.0,3.0,250585.0,19.0,1,0,0,2,2,2006,2007,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
1,2,4,6.0,0,0,2.0,0.0,285144.0,15.0,1,0,0,3,2,2002,2007,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0,1,1,2.0,0,0,0.0,0.0,295446.0,24.0,1,0,9,3,2,2006,2007,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0,2,3,4.0,0,0,1.0,0.0,220546.0,15.0,1,0,9,1,2,2003,2007,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
0,1,3,4.0,0,0,0.0,1.0,213349.0,19.0,1,0,0,2,2,2004,2007,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
0,1,2,3.0,0,0,0.0,1.0,342303.0,28.0,0,0,4,4,2,2005,2007,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
0,2,4,5.0,0,0,0.0,0.0,273642.0,16.0,1,0,0,3,2,2002,2007,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
1,1,2,3.0,0,1,4.0,1.0,243992.0,10.0,1,0,0,4,2,2006,2007,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
0,1,4,6.0,0,0,2.0,0.0,1411190.0,21.0,1,0,0,4,2,2005,2007,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0,2,4,5.0,0,0,0.0,0.0,176175.0,9.0,1,9,9,1,2,2003,2007,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
1,1,2,3.0,0,0,3.0,3.0,70757.0,8.0,1,0,0,1,2,2005,2007,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0,1,2,3.0,0,0,1.0,0.0,102178.0,5.0,0,0,4,3,2,2007,2007,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
0,1,3,4.0,0,0,2.0,0.0,383788.0,29.0,1,0,9,4,2,2003,2007,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
0,1,4,6.0,0,0,0.0,0.0,647946.0,32.0,0,0,0,1,2,2004,2007,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0,1,2,3.0,0,0,1.0,0.0,102178.0,5.0,0,0,0,3,2,2007,2007,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1,1,1,2.0,0,0,0.0,1.0,197446.0,9.0,1,0,0,2,2,2006,2007,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
1,1,2,3.0,0,0,1.0,0.0,102178.0,5.0,0,0,0,3,2,2007,2007,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
0,1,2,3.0,0,0,3.0,0.0,175725.0,12.0,1,0,0,2,2,2004,2007,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
0,2,2,3.0,0,0,3.0,0.0,147899.0,9.0,0,0,9,1,2,2007,2007,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
0,1,1,2.0,0,1,0.0,0.0,133047.0,12.0,0,0,0,1,2,2005,2007,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0,1,1,2.0,0,0,1.0,0.0,109297.0,10.0,0,0,0,4,2,2005,2007,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
0,1,2,3.0,0,0,0.0,0.0,726593.0,41.0,0,0,0,2,2,2006,2007,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
0,1,1,2.0,0,0,1.0,0.0,150927.0,11.0,0,0,0,2,2,2004,2007,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
0,2,2,3.0,0,0,1.0,0.0,78125.0,7.0,0,0,0,3,2,2006,2007,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
0,1,2,3.0,0,0,0.0,0.0,74777.0,6.0,0,0,0,3,2,2005,2007,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
1,1,2,3.0,0,0,1.0,0.0,102178.0,5.0,0,0,9,3,2,2007,2007,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
0,1,2,3.0,0,0,1.0,0.0,102178.0,5.0,0,0,0,3,2,2007,2007,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
0,1,1,2.0,0,0,2.0,0.0,252631.0,13.0,0,0,0,3,2,2006,2007,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0,1,2,3.0,0,0,2.0,0.0,182053.0,11.0,0,0,0,1,2,2006,2007,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0,1,1,2.0,0,0,1.0,2.0,249156.0,17.0,0,0,0,3,2,2006,2007,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0,1,2,3.0,0,0,1.0,2.0,276138.0,19.0,0,0,0,3,2,2003,2007,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
0,1,1,2.0,0,0,0.0,0.0,331116.0,14.0,0,0,0,1,2,2006,2007,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
1,2,2,3.0,0,0,2.0,1.0,159874.0,11.0,0,0,9,3,2,2006,2007,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0,2,3,4.0,0,1,1.0,0.0,412522.0,9.0,0,0,0,1,2,2006,2007,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
0,1,2,3.0,0,0,0.0,1.0,412032.0,30.0,0,0,0,3,2,2006,2007,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
1,2,2,3.0,0,0,2.0,0.0,31766.0,3.0,0,0,0,2,2,2006,2007,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
0,1,1,2.0,0,0,0.0,0.0,80168.0,8.0,0,0,0,4,2,2004,2007,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
0,2,2,3.0,0,0,0.0,0.0,30704.0,3.0,0,0,0,3,2,2006,2007,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
0,1,2,3.0,0,0,0.0,1.0,412032.0,30.0,0,0,0,3,2,2006,2007,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
0,1,2,3.0,0,0,2.0,0.0,134835.0,9.0,0,0,0,3,2,2003,2007,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
0,1,3,4.0,0,0,0.0,0.0,362445.0,22.0,0,0,0,3,2,2003,2007,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0,3,3,4.0,0,0,0.0,0.0,755361.0,10.0,0,0,0,2,2,2006,2007,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
0,1,1,1.0,0,1,0.0,1.0,209050.0,6.0,0,0,0,3,2,2006,2007,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
0,1,4,5.0,0,0,0.0,0.0,773596.0,42.0,0,0,0,4,2,2003,2007,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
0,2,4,5.0,0,0,1.0,0.0,227773.0,9.0,0,0,0,4,2,2001,2007,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
1,1,4,6.0,0,0,2.0,0.0,1411190.0,21.0,0,0,0,4,2,2005,2007,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
0,1,1,2.0,0,0,0.0,1.0,41582.0,3.0,0,0,0,4,2,2006,2007,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1,1,3,4.0,0,1,8.0,4.0,1010486.0,23.0,0,0,0,2,2,2006,2007,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
0,1,1,2.0,0,0,3.0,1.0,156600.0,11.0,0,0,0,2,2,2005,2007,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
0,2,3,4.0,0,0,4.0,3.0,479878.0,19.0,0,0,0,4,2,2003,2007,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
0,2,2,3.0,0,0,2.0,1.0,212567.0,11.0,0,0,0,3,2,2006,2007,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1,2,3,4.0,0,0,0.0,0.0,115162.0,6.0,0,0,0,3,2,2006,2007,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
0,1,2,3.0,0,0,3.0,4.0,277217.0,18.0,0,0,0,3,2,2006,2007,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0,0,1,2.0,0,0,0.0,0.0,77905.0,7.0,0,0,9,3,2,2005,2007,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
0,1,1,2.0,0,0,1.0,1.0,55594.0,4.0,0,0,0,2,2,2006,2007,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
1,2,3,4.0,0,0,0.0,0.0,115162.0,6.0,0,0,0,3,2,2006,2007,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
1,2,4,6.0,0,0,2.0,0.0,285144.0,15.0,0,0,9,3,2,2002,2007,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0,2,2,3.0,0,0,1.0,0.0,57046.0,4.0,0,0,0,3,2,2006,2007,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1,1,2,3.0,0,0,0.0,0.0,975293.0,60.0,0,0,0,4,2,2005,2007,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
0,1,2,3.0,0,0,0.0,1.0,83107.0,7.0,0,0,0,2,2,2006,2007,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0,1,2,3.0,0,0,1.0,0.0,102178.0,5.0,0,0,0,3,2,2007,2007,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
0,1,2,3.0,0,0,0.0,0.0,263932.0,17.0,0,0,0,3,2,2006,2007,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
0,1,3,4.0,0,0,0.0,2.0,903576.0,43.0,0,0,0,2,2,2006,2007,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0,2,3,4.0,0,0,2.0,1.0,189703.0,11.0,0,0,0,4,2,2005,2007,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0,2,2,3.0,0,0,1.0,0.0,465754.0,19.0,0,0,0,4,2,2005,2007,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
0,1,1,2.0,0,0,1.0,1.0,144368.0,3.0,0,0,0,4,2,2006,2007,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0,2,4,6.0,0,0,1.0,0.0,271287.0,25.0,0,0,0,1,2,2003,2007,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1,2,4,5.0,0,1,2.0,0.0,352343.0,16.0,0,0,0,3,2,2002,2007,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
1,1,1,2.0,0,0,1.0,0.0,71192.0,4.0,0,0,0,1,2,2006,2007,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
0,2,4,5.0,0,0,4.0,0.0,354586.0,19.0,0,0,0,3,2,2003,2007,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
0,1,1,2.0,0,0,1.0,0.0,71192.0,4.0,0,0,0,1,2,2006,2007,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1,1,2,3.0,0,0,1.0,0.0,78747.0,6.0,0,0,0,2,2,2006,2007,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
0,1,2,3.0,0,0,0.0,0.0,379075.0,25.0,0,0,0,2,2,2006,2007,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
0,2,2,3.0,0,0,1.0,1.0,175632.0,11.0,0,0,0,2,2,2006,2007,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
0,2,3,4.0,0,0,3.0,0.0,432239.0,24.0,0,0,0,4,2,2001,2007,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1,2,4,6.0,0,0,1.0,0.0,271287.0,25.0,0,0,0,1,2,2003,2007,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
1,1,3,4.0,0,0,3.0,0.0,270212.0,21.0,0,0,0,2,2,2004,2007,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
0,2,2,3.0,0,0,0.0,0.0,204300.0,8.0,0,0,0,1,2,2006,2007,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
0,1,1,2.0,0,0,3.0,0.0,88367.0,7.0,0,0,0,1,2,2005,2007,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
0,1,3,4.0,0,0,1.0,0.0,256151.0,20.0,0,0,0,4,2,2003,2007,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
0,1,2,3.0,0,0,0.0,0.0,259991.0,16.0,0,0,4,1,2,2006,2007,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
0,2,3,4.0,0,0,1.0,0.0,220546.0,15.0,0,0,0,1,2,2003,2007,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0,2,3,4.0,0,0,1.0,0.0,220546.0,15.0,0,0,4,1,2,2003,2007,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
0,1,2,3.0,0,0,3.0,0.0,114390.0,7.0,0,0,0,2,2,2006,2007,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
0,1,2,3.0,0,0,1.0,0.0,391785.0,20.0,0,0,0,2,2,2004,2007,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0,3,3,4.0,0,0,0.0,0.0,280683.0,8.0,1,0,9,3,2,2006,2007,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
0,2,3,4.0,0,0,0.0,0.0,117451.0,11.0,1,0,0,3,2,2003,2007,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
0,1,1,2.0,0,0,3.0,0.0,180305.0,14.0,1,0,4,3,2,2006,2007,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
0,1,2,3.0,0,0,1.0,0.0,102178.0,5.0,1,0,4,3,2,2007,2007,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
0,1,2,3.0,0,1,1.0,0.0,112461.0,6.0,1,0,0,4,2,2004,2007,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
1,2,2,3.0,0,0,1.0,3.0,925000.0,7.0,1,0,9,4,2,2006,2007,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
0,1,1,2.0,0,0,3.0,1.0,187264.0,8.0,1,0,9,2,2,2006,2007,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
0,1,2,3.0,0,0,1.0,0.0,102178.0,5.0,0,0,0,3,2,2007,2007,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0,1,1,2.0,0,0,3.0,0.0,122902.0,8.0,0,0,0,4,2,2005,2007,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
0,2,2,3.0,0,0,1.0,0.0,226862.0,11.0,1,0,9,3,2,2006,2007,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
0,1,2,3.0,0,0,2.0,0.0,381984.0,22.0,1,0,9,1,2,2004,2007,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
0,1,2,3.0,0,0,1.0,0.0,102178.0,5.0,1,0,9,3,2,2007,2007,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
0,1,3,4.0,0,0,1.0,0.0,206512.0,13.0,0,0,0,4,2,2003,2007,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0,1,3,4.0,0,0,1.0,0.0,206512.0,13.0,0,0,0,4,2,2003,2007,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
1,1,3,4.0,0,0,1.0,1.0,714279.0,13.0,1,0,0,1,2,2006,2007,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
1,1,1,2.0,0,0,1.0,0.0,335039.0,15.0,1,0,0,1,2,2004,2007,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1,1,1,2.0,0,0,3.0,2.0,191092.0,7.0,0,0,0,2,2,2006,2007,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
0,2,4,5.0,1,0,1.0,0.0,0.0,0.0,1,0,9,2,2,2007,2007,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
1,1,2,3.0,0,1,2.0,1.0,912199.0,15.0,0,0,0,2,2,2006,2007,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
0,1,1,2.0,0,0,1.0,0.0,672764.0,9.0,1,0,9,3,2,2006,2007,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
0,1,1,2.0,0,0,1.0,1.0,271236.0,9.0,1,0,0,1,2,2006,2007,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0,2,4,5.0,0,0,0.0,0.0,273642.0,16.0,0,0,0,3,2,2002,2007,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
0,1,1,2.0,0,0,0.0,0.0,98924.0,6.0,0,0,0,2,2,2006,2007,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
0,1,2,3.0,0,0,1.0,0.0,102178.0,5.0,1,0,0,3,2,2007,2007,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
1,1,3,4.0,0,0,1.0,0.0,145411.0,9.0,1,0,9,3,2,2003,2007,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
0,1,2,3.0,0,0,1.0,0.0,102178.0,5.0,1,0,9,3,2,2007,2007,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1,2,4,5.0,0,0,0.0,0.0,145330.0,6.0,1,0,0,4,2,2001,2007,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0,2,2,3.0,0,1,0.0,0.0,129126.0,3.0,1,0,4,2,2,2006,2007,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
0,1,2,3.0,0,0,1.0,0.0,102178.0,5.0,1,0,9,3,2,2007,2007,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
0,1,2,3.0,0,1,4.0,0.0,137908.0,9.0,0,0,0,3,2,2006,2007,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
0,2,3,4.0,0,0,3.0,0.0,1115233.0,19.0,0,0,0,4,2,2006,2007,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0,1,1,2.0,0,0,2.0,0.0,119912.0,7.0,0,0,0,3,2,2006,2007,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
0,1,1,2.0,0,1,0.0,0.0,130466.0,8.0,0,0,0,1,2,2006,2007,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0,1,4,6.0,1,1,0.0,0.0,0.0,0.0,1,0,9,2,2,2007,2007,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
0,1,1,2.0,0,0,3.0,1.0,156600.0,11.0,1,0,0,2,2,2005,2007,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
0,1,2,3.0,0,1,1.0,0.0,112461.0,6.0,0,0,0,4,2,2004,2007,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1,1,3,4.0,0,1,0.0,0.0,1561025.0,10.0,1,0,9,2,2,2006,2007,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0,1,1,2.0,0,0,0.0,0.0,222232.0,15.0,0,0,0,4,2,2003,2007,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
0,1,3,4.0,0,0,0.0,0.0,585009.0,34.0,0,0,0,4,2,2004,2007,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
1,1,1,2.0,0,1,1.0,0.0,73987.0,5.0,1,0,0,3,2,2006,2007,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
0,2,3,4.0,0,0,1.0,0.0,465867.0,12.0,0,0,0,1,2,2004,2007,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0,1,4,5.0,0,0,1.0,0.0,584931.0,42.0,1,0,9,2,2,2005,2007,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
0,1,1,2.0,0,1,1.0,0.0,140601.0,9.0,1,0,9,1,2,2006,2007,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
